status,company_id,paper_id,symbol,reason,api,paper_type_he,success
SKIPPED,246745834,1095819,PERI,already exists,,מניה,1
SKIPPED,4306112,1134402,ORA,already exists,,מניה,1
SKIPPED,24624,1099654,ALLT,already exists,,מניה,1
SKIPPED,690167516,1131697,AMX,already exists,,מניה,1
SKIPPED,283869914,1170539,SONO,already exists,,מניה,1
SKIPPED,699315697,1186527,PIES,already exists,,מניה,1
SKIPPED,1769385124,1183813,ISI,already exists,,מניה,1
SKIPPED,708052518,1184381,MPP,already exists,,מניה,1
SKIPPED,1771900044,1185057,JCFN,already exists,,מניה,1
SKIPPED,1773456828,1184936,ALTF,already exists,,מניה,1
SKIPPED,1772736821,1184985,HIPR,already exists,,מניה,1
SKIPPED,1775220354,1185362,BVGG,already exists,,מניה,1
SKIPPED,1770071847,1184902,ACRO,already exists,,מניה,1
SKIPPED,1940687493,1220755,URBC,already exists,,מניה,1
SKIPPED,217382392,1187962,CRSR,already exists,,מניה,1
SKIPPED,1785111894,1188200,AMRM,already exists,,מניה,1
SKIPPED,1785136670,1188416,YESD,already exists,,מניה,1
SKIPPED,1815251642,1196211,DLPR,already exists,,מניה,1
SKIPPED,696477517,1188622,PRPD,already exists,,מניה,1
SKIPPED,1798910894,1226877,SONR,already exists,,מניה,1
SKIPPED,27058531,1190628,DRSH,already exists,,מניה,1
SKIPPED,1788895947,1187640,PRKM,already exists,,מניה,1
SKIPPED,144979041,1194000,CION,already exists,,מניה,1
SKIPPED,1830123207,1194513,NTNB,already exists,,מניה,1
SKIPPED,1827634562,1194695,ZPRS,already exists,,מניה,1
SKIPPED,1848909865,1198266,CPPL,already exists,,מניה,1
SKIPPED,1863453423,1202597,LURO,already exists,,מניה,1
SKIPPED,322133485,1209477,TSG,already exists,,מניה,1
SKIPPED,1872288936,1203181,MTRD,already exists,,מניה,1
SKIPPED,50003095,1202977,ISHO,already exists,,מניה,1
SKIPPED,1885130794,1207968,SHVL,already exists,,מניה,1
SKIPPED,39949427,1217702,ELAD,already exists,,מניה,1
SKIPPED,1687152251,1212539,BLDI,already exists,,מניה,1
SKIPPED,1877291125,1216605,MGDO,already exists,,מניה,1
SKIPPED,431959594,1222462,RPOL,already exists,,מניה,1
FAILED,N/A,1224641,GABY,HTTP 404,,מניה,0
FAILED,N/A,1223858,MUTG,HTTP 404,,מניה,0
SKIPPED,52775306,1226885,RGAS,already exists,,מניה,1
SKIPPED,5801630,1225200,AMPA,already exists,,מניה,1
SKIPPED,145307727,1227321,YAAZ,already exists,,מניה,1
SKIPPED,282413789,1226992,LUDT,already exists,,מניה,1
SKIPPED,1957378437,1227552,AXN,already exists,,מניה,1
FAILED,N/A,1235001,RLRE,HTTP 404,,מניה,0
SKIPPED,28627438,1228808,GAD,already exists,,מניה,1
SKIPPED,431347142,1229335,MCPL,already exists,,מניה,1
FAILED,N/A,1230655,PSEC,HTTP 404,,מניה,0
FAILED,N/A,1232008,AMAL,HTTP 404,,מניה,0
FAILED,N/A,1232750,ORNP,HTTP 404,,מניה,0
FAILED,N/A,1238013,DSIT,HTTP 404,,מניה,0
SKIPPED,244639846,1236207,IPO,already exists,,מניה,1
FAILED,N/A,1237031,PRDM,HTTP 404,,מניה,0
SKIPPED,18711,1236967,ALL,already exists,,מניה,1
FAILED,N/A,1237742,SMSH,HTTP 404,,מניה,0
FAILED,N/A,1236736,CYBR,HTTP 404,,מניה,0
FAILED,N/A,1233493,OMCN,HTTP 404,,מניה,0
SKIPPED,671599,604611,LUMI,already exists,,מניה,1
FAILED,N/A,1205913,STRW,HTTP 404,,מניה,0
SKIPPED,1854133476,1199645,RENT,already exists,,מניה,1
SKIPPED,310446,1184282,UMH,already exists,,מניה,1
SKIPPED,667471612,1175819,ABOU,already exists,,מניה,1
SKIPPED,570820086,1162775,AZRT,already exists,,מניה,1
SKIPPED,423274414,1140573,MNRT,already exists,,מניה,1
SKIPPED,402951032,1139195,MGRT,already exists,,מניה,1
SKIPPED,42439731,1109644,SLARL,already exists,,מניה,1
SKIPPED,31235277,1098920,RIT1,already exists,,מניה,1
FAILED,N/A,1205095,SLARL.W4,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234897,ORIN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1236132,MGRT.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1233717,ENRG.W4,HTTP 404,,כתב אופציה,0
FAILED,N/A,1230267,RANI.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1236827,STRG.W10,HTTP 404,,כתב אופציה,0
FAILED,N/A,1209303,RTSN.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1221282,BKFR.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1225937,AVGD.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1208594,BLRN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1218841,HGGE.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1230598,MRIN.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234913,ABOU.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234921,ABOU.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1221407,MSVT.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1217918,SOLR.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1225176,PNRG.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234517,PNRG.W3,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234525,PNRG.W4,HTTP 404,,כתב אופציה,0
FAILED,N/A,1229251,WESR.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1190925,ALUM.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1235191,SBEN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1236918,SFRN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1229145,WATR.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1217785,IDNT.W4,HTTP 404,,כתב אופציה,0
FAILED,N/A,1221373,SHMM.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1206937,NURI.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1218981,NYAX.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1216282,PIES.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1232115,MPP.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1214527,PRPD.W3,HTTP 404,,כתב אופציה,0
FAILED,N/A,1216167,GLDE.W4,HTTP 404,,כתב אופציה,0
FAILED,N/A,1203082,ELLO.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1194703,ZPRS.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1215961,SHVL.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1203199,MTRD.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1235019,RLRE.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1227560,AXN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1226893,RGAS.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1226901,RGAS.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1236330,RGAS.W3,HTTP 404,,כתב אופציה,0
FAILED,N/A,1235050,MUTG.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1235068,MUTG.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1225184,MGDO.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1216662,BLDI.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1225846,AFHL.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,4730305,LUZN.W7,HTTP 404,,כתב אופציה,0
FAILED,N/A,1204064,AILN.W5,HTTP 404,,כתב אופציה,0
FAILED,N/A,1204072,AILN.W6,HTTP 404,,כתב אופציה,0
FAILED,N/A,1217280,AILN.W7,HTTP 404,,כתב אופציה,0
FAILED,N/A,1212349,ARIN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1225036,AMOT.W12,HTTP 404,,כתב אופציה,0
FAILED,N/A,1214345,BIG.W7,HTTP 404,,כתב אופציה,0
FAILED,N/A,1229319,BOLT.W9,HTTP 404,,כתב אופציה,0
FAILED,N/A,1229327,BOLT.W10,HTTP 404,,כתב אופציה,0
FAILED,N/A,1205467,ELAL.W3,HTTP 404,,כתב אופציה,0
FAILED,N/A,1233006,APLP.W9,HTTP 404,,כתב אופציה,0
FAILED,N/A,1216654,HGG.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1234699,ACCL.W11,HTTP 404,,כתב אופציה,0
FAILED,N/A,1190305,PTC.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1190313,PTC.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1195395,PLCR.W8,HTTP 404,,כתב אופציה,0
FAILED,N/A,1235274,TDRN.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1226307,LEOF.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1218189,CNGL.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1228931,ADGR.W9,HTTP 404,,כתב אופציה,0
FAILED,N/A,1214816,GCT.W11,HTTP 404,,כתב אופציה,0
FAILED,N/A,1227354,UNTC.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1187590,BIMT.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1201375,BIMT.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1230150,RTEN.W9,HTTP 404,,כתב אופציה,0
FAILED,N/A,1219161,IMED.W1,HTTP 404,,כתב אופציה,0
FAILED,N/A,1236264,MIFT.W2,HTTP 404,,כתב אופציה,0
FAILED,N/A,1228824,NVPT.W6,HTTP 404,,כתב אופציה,0
SKIPPED,412108482,1139864,RTPT,already exists,,מניה,1
SKIPPED,108791941,1119924,ISOP,already exists,,מניה,1
FAILED,N/A,1119833,GLEN-M,HTTP 404,,מניה,0
SKIPPED,31233973,1099761,PTX,already exists,,מניה,1
SKIPPED,676789593,1167501,MIFT,already exists,,מניה,1
SKIPPED,698049137,1172295,BIGT,already exists,,מניה,1
SKIPPED,698355914,1171230,IMED,already exists,,מניה,1
SKIPPED,692682644,1169481,SMAG,already exists,,מניה,1
SKIPPED,672656888,1168657,UNCT,already exists,,מניה,1
SKIPPED,686423340,1168962,AMDA,already exists,,מניה,1
SKIPPED,530264776,1147750,RTEN,already exists,,מניה,1
SKIPPED,434143973,1141969,NVPT,already exists,,מניה,1
SKIPPED,702916715,1173905,BIMT,already exists,,מניה,1
SKIPPED,701768448,1173178,FEAT,already exists,,מניה,1
FAILED,N/A,1173343,IARG,HTTP 404,,מניה,0
SKIPPED,708984788,1174846,UNTC,already exists,,מניה,1
SKIPPED,3175641,1177765,HIVE,already exists,,מניה,1
SKIPPED,712073911,1175090,STEC,already exists,,מניה,1
SKIPPED,1671690918,1178474,MNRA,already exists,,מניה,1
SKIPPED,1681320802,1182898,MPRS,already exists,,מניה,1
SKIPPED,5939086,232017,ISRA,already exists,,מניה,1
SKIPPED,20353766,1091248,LPHL,already exists,,מניה,1
SKIPPED,12071766,345017,MDIN,already exists,,מניה,1
SKIPPED,11114040,394015,RATI,already exists,,מניה,1
SKIPPED,3649673,506022,GIVO,already exists,,מניה,1
SKIPPED,20342455,475020,NWMD,already exists,,מניה,1
FAILED,N/A,1142538,IBITEC.F,HTTP 404,,קרן הייטק,0
SKIPPED,3101222439,1222439,MTF.F134,already exists,,קרן סל,1
SKIPPED,3101225994,1225994,IBI.F186,already exists,,קרן סל,1
SKIPPED,3101226927,1226927,HRL.F236,already exists,,קרן סל,1
FAILED,N/A,1230473,KSM.F240,HTTP 404,,קרן סל,0
FAILED,N/A,1233170,HRL.F238,HTTP 404,,קרן סל,0
FAILED,N/A,1235985,TCH.F185,HTTP 404,,קרן סל,0
FAILED,N/A,1236744,MTF.F136,HTTP 404,,קרן סל,0
SKIPPED,3101215771,1215771,N/A,already exists,,קרן סל,1
SKIPPED,3101217843,1217843,IBI.F184,already exists,,קרן סל,1
SKIPPED,3101218916,1218916,ANLT.F1,already exists,,קרן סל,1
SKIPPED,3101218924,1218924,ANLT.F2,already exists,,קרן סל,1
SKIPPED,3101217561,1217561,MTF.F128,already exists,,קרן סל,1
SKIPPED,3101220151,1220151,KSM.F239,already exists,,קרן סל,1
SKIPPED,3101221654,1221654,TCH.F183,already exists,,קרן סל,1
SKIPPED,3101221662,1221662,TCH.F184,already exists,,קרן סל,1
SKIPPED,3101221670,1221670,MTF.F133,already exists,,קרן סל,1
SKIPPED,3101162783,1162783,KSM ETF (4D) CSI300,already exists,,קרן סל,1
SKIPPED,3101165653,1165653,MTF SAL (4A) TA - CONSTRUCTION,already exists,,קרן סל,1
SKIPPED,3101165661,1165661,MTF SAL (4A) TA - ISRAEL COMMERCIAL REAL ESTATE,already exists,,קרן סל,1
SKIPPED,3101165810,1165810,MORE SAL (4D) S&P 500,already exists,,קרן סל,1
SKIPPED,3101165828,1165828,MORE SAL (4A) S&P 500 CURRENCY HEDGED,already exists,,קרן סל,1
SKIPPED,3101165836,1165836,MORE SAL (4D) NASDAQ 100,already exists,,קרן סל,1
SKIPPED,3101165844,1165844,MORE SAL (4A) NASDAQ 100 CURRENCY HEDGED,already exists,,קרן סל,1
SKIPPED,3101166172,1166172,HAREL SAL (4A) KOSHER TA 90,already exists,,קרן סל,1
SKIPPED,3101167261,1167261,KSM ETF (4A) TA SECTOR-BALANCE IL,already exists,,קרן סל,1
SKIPPED,3101167329,1167329,KSM ETF (4D) INDXX CLIMATE CHANGE SOLUTIONS,already exists,,קרן סל,1
SKIPPED,3101167568,1167568,HRL.NDX1003TMM,already exists,,קרן סל,1
SKIPPED,3101167576,1167576,HRL.NDX100 S 2T,already exists,,קרן סל,1
SKIPPED,3101167584,1167584,MTF SAL (4D) BLUESTAR TRAVEL & VACATION,already exists,,קרן סל,1
SKIPPED,3101168715,1168715,KSM ETF (4D) ISE CYBER SECURITY,already exists,,קרן סל,1
SKIPPED,3101168723,1168723,MTF SAL (4A) INDEX ISRAELI RENEWABLE ENERGY,already exists,,קרן סל,1
SKIPPED,3101159714,1159714,MTF SAL (4A) KOSHER TA-125 IL,already exists,,קרן סל,1
SKIPPED,3101160159,1160159,TC.INDXREALLOG,already exists,,קרן סל,1
SKIPPED,3101161033,1161033,Tachlit SAL (60) Short TA 90 (5767.86) IL,already exists,,קרן סל,1
SKIPPED,3101161058,1161058,KSM ETF (60) Short TA-90 (6123.68) IL,already exists,,קרן סל,1
SKIPPED,3101161827,1161827,HAREL SAL (4A) TA-TECHNOLOGY,already exists,,קרן סל,1
SKIPPED,3101161884,1161884,N/A,already exists,,קרן סל,1
SKIPPED,3101162189,1162189,MTF Sal (4D) S&P 500 Scored & Screened,already exists,,קרן סל,1
SKIPPED,3101157957,1157957,KSM ETF (4D)(!) NIFTY 50,already exists,,קרן סל,1
SKIPPED,3101158328,1158328,MTF SAL (4D) INDXX USA CLOUD COMPUTING,already exists,,קרן סל,1
SKIPPED,3101169341,1169341,TACHLIT SAL (4D) INDEX BIG TECH 30 USA,already exists,,קרן סל,1
SKIPPED,3101169408,1169408,MTF SAL (4A) TA-TECHNOLOGY,already exists,,קרן סל,1
SKIPPED,3101170844,1170844,KSM ETF (4D) INDXX CHINA INTERNET,already exists,,קרן סל,1
SKIPPED,3101171099,1171099,MTF SAL (6A) Short TA-90 (4574.35) IL,already exists,,קרן סל,1
SKIPPED,3101171321,1171321,MTF SAL (4D) INDEX SHOPPING CENTERS REIT,already exists,,קרן סל,1
SKIPPED,3101171586,1171586,MTF SAL (4D) BLUESTAR CHINA INTERNET SOFTWARE,already exists,,קרן סל,1
SKIPPED,3101169796,1169796,MTF SAL (4D) BLUESTAR TOP 10 US BANKS,already exists,,קרן סל,1
SKIPPED,3101170703,1170703,TACHLIT SAL (4D) PHLX SEMICONDUCTOR SECTOR,already exists,,קרן סל,1
SKIPPED,3101174119,1174119,KSM ETF (4D) MVIS US LISTED SEMICONDUCTOR 25,already exists,,קרן סל,1
SKIPPED,3101176031,1176031,MTF SAL (4A) MSCI AC WORLD USD-HEDGED,already exists,,קרן סל,1
SKIPPED,3101176536,1176536,TACHLIT SAL (40) TA-CONSTRUCTION,already exists,,קרן סל,1
SKIPPED,3101178359,1178359,KSM ETF (4A) TA-CONSTRUCTION IL,already exists,,קרן סל,1
SKIPPED,3101181023,1181023,MTF SAL (4D) FTSE CHINA A50,already exists,,קרן סל,1
SKIPPED,3101181387,1181387,MTF SAL (4D) NASDAQ 100,already exists,,קרן סל,1
SKIPPED,3101181445,1181445,MTF SAL (4A) NASDAQ 100 CURRENCY HEDGED,already exists,,קרן סל,1
SKIPPED,3101183953,1183953,MTF SAL (4A) TA REAL ESTATE IL,already exists,,קרן סל,1
SKIPPED,3101184092,1184092,HRL.SPEX TESFMM,already exists,,קרן סל,1
SKIPPED,3101186634,1186634,(2649.49) KSM ETF (60) Short TA-RealEstate IL,already exists,,קרן סל,1
SKIPPED,3101187079,1187079,MTF SAL LV NDX100X3,already exists,,קרן סל,1
SKIPPED,3101187764,1187764,MORE SAL (4A) INDEX BANKS EW,already exists,,קרן סל,1
SKIPPED,3101188069,1188069,MTF SAL (6D) SHORT LEVERAGED NASDAQ 100X2 MONTHLY,already exists,,קרן סל,1
SKIPPED,3101189018,1189018,KSM ETF (4D) INDEX WORLD VALUE,already exists,,קרן סל,1
SKIPPED,3101189372,1189372,KSM ETF (4D) INDEX WORLD GROWTH,already exists,,קרן סל,1
SKIPPED,3101189810,1189810,MTF SAL (4D) INDEX WORLD GROWTH,already exists,,קרן סל,1
SKIPPED,3101189828,1189828,MTF SAL (4D) INDEX WORLD VALUE,already exists,,קרן סל,1
SKIPPED,3101189596,1189596,TACHLIT SAL (4D) INDEX WORLD VALUE U.S.D HEDGED,already exists,,קרן סל,1
SKIPPED,3101189604,1189604,TACHLIT SAL (4D) INDEX WORLD GROWTH,already exists,,קרן סל,1
SKIPPED,3101190347,1190347,IBI.US Moment H,already exists,,קרן סל,1
SKIPPED,3101190354,1190354,IBI.Glob Value,already exists,,קרן סל,1
SKIPPED,3101190362,1190362,IBI.Glob Growth,already exists,,קרן סל,1
SKIPPED,3101190685,1190685,Harel Sal (4A) Index Israel 100 profitability Equa,already exists,,קרן סל,1
SKIPPED,3101190859,1190859,HAREL SAL (4D) INDEX U.S MOMENTUM,already exists,,קרן סל,1
SKIPPED,3101200195,1200195,MTF.F122,already exists,,קרן סל,1
SKIPPED,3101200351,1200351,MTF.F123,already exists,,קרן סל,1
SKIPPED,3101200435,1200435,IBI.S&P 500 CH,already exists,,קרן סל,1
SKIPPED,3101200443,1200443,IBI.Nasdaq100CH,already exists,,קרן סל,1
SKIPPED,3101200450,1200450,IBI.Nasdaq 100,already exists,,קרן סל,1
SKIPPED,3101201003,1201003,MTF.F124,already exists,,קרן סל,1
SKIPPED,3101201623,1201623,MTF.F120,already exists,,קרן סל,1
SKIPPED,3101201656,1201656,YELN.F1,already exists,,קרן סל,1
SKIPPED,3101201664,1201664,YELN.F2,already exists,,קרן סל,1
SKIPPED,3101201672,1201672,YELN.F3,already exists,,קרן סל,1
SKIPPED,3101201698,1201698,YELN.F4,already exists,,קרן סל,1
SKIPPED,3101202183,1202183,KSM.F233,already exists,,קרן סל,1
SKIPPED,3101203835,1203835,KSM.F237,already exists,,קרן סל,1
SKIPPED,3101205657,1205657,MTF.F126,already exists,,קרן סל,1
SKIPPED,3101206549,1206549,N/A,already exists,,קרן סל,1
SKIPPED,3101193713,1193713,KSM.IXMNTR CH,already exists,,קרן סל,1
SKIPPED,3101193739,1193739,KSM.SPTech H,already exists,,קרן סל,1
SKIPPED,3101193747,1193747,KSM.SP400NTR CH,already exists,,קרן סל,1
SKIPPED,3101193754,1193754,KSM.SP IXY H,already exists,,קרן סל,1
SKIPPED,3101193762,1193762,KSM.SPSIRBKN CH,already exists,,קרן סל,1
SKIPPED,3101193788,1193788,KSM.SP IXR H,already exists,,קרן סל,1
SKIPPED,3101193820,1193820,KSM.SP IXR,already exists,,קרן סל,1
SKIPPED,3101194067,1194067,KSM ETF (4D) MSCI ACWI Sustainable Development,already exists,,קרן סל,1
SKIPPED,3101194380,1194380,MORE SAL (4A) TA-35 IL,already exists,,קרן סל,1
SKIPPED,3101196146,1196146,N/A,already exists,,קרן סל,1
SKIPPED,3101196153,1196153,N/A,already exists,,קרן סל,1
SKIPPED,3101197698,1197698,TCH.F172,already exists,,קרן סל,1
SKIPPED,3101207901,1207901,MTF.F127,already exists,,קרן סל,1
SKIPPED,3101209444,1209444,IBI F182,already exists,,קרן סל,1
SKIPPED,3101212794,1212794,MTF.F131,already exists,,קרן סל,1
SKIPPED,3101213420,1213420,TCH.F178,already exists,,קרן סל,1
SKIPPED,3101213578,1213578,TCH.F176,already exists,,קרן סל,1
SKIPPED,3101213594,1213594,HRL.F23,already exists,,קרן סל,1
SKIPPED,3101143700,1143700,TACHLIT SAL (40) TA 35,already exists,,קרן סל,1
SKIPPED,3101143718,1143718,TACHLIT SAL (40) TA 125,already exists,,קרן סל,1
SKIPPED,3101143726,1143726,TACHLIT SAL (40) INDEX ISRAEL BANKS,already exists,,קרן סל,1
SKIPPED,3101143734,1143734,TACHLIT SAL (4A) NASDAQ 100 CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143742,1143742,TC.HSCEIILS,already exists,,קרן סל,1
SKIPPED,3101143767,1143767,TACHLIT SAL (40) EURO STOXX 50 CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143783,1143783,TACHLIT SAL (40) TA 90,already exists,,קרן סל,1
SKIPPED,3101143817,1143817,TACHLIT SAL (4A) S&P 500 CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143825,1143825,TACHLIT SAL (4A) DAX CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143833,1143833,TACHLIT SAL (4A) STOXX EUROPE 600 EURO HEDGED,already exists,,קרן סל,1
SKIPPED,3101143841,1143841,TACHLIT SAL (4D) S&P FINANCIAL,already exists,,קרן סל,1
SKIPPED,3101143858,1143858,TACHLIT SAL (4A) S&P INDUSTRIAL  CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143866,1143866,TACHLIT SAL (4A) MSCI WORLD  U.S.D HEDGED,already exists,,קרן סל,1
SKIPPED,3101143882,1143882,TC.CMPDISCONILS,already exists,,קרן סל,1
SKIPPED,3101143957,1143957,TACHLIT SAL (4D) S&P CONSUMER DISCRETIONARY,already exists,,קרן סל,1
SKIPPED,3101143965,1143965,TACHLIT SAL (4A) S&P TECHNOLOGY  CURRENCY-HEDGED,already exists,,קרן סל,1
SKIPPED,3101143981,1143981,TACHLIT SAL (4D) S&P CONSUMER STAPLES,already exists,,קרן סל,1
